first_active_month,card_id,feature_1,feature_2,feature_3,target,source,first_active_year_unit,first_active_month_unit,first_active_month_label_code,first_active_year_unit_label_code,first_active_month_unit_label_code
2017-01,C_ID_5392e911ab,4,2,1,-33.21928095,train,2017,01,62,6,0
2017-10,C_ID_9ecdc6fdb5,4,1,1,-0.6311774,train,2017,10,71,6,9
2017-11,C_ID_b97b150609,1,1,0,0.55461003,train,2017,11,72,6,10
2017-10,C_ID_96b726c9be,0,1,0,-2.43506181,train,2017,10,71,6,9
2016-10,C_ID_803c3597d7,2,2,1,0.46543132,train,2016,10,59,5,9
2016-11,C_ID_0aa5f22eab,0,2,0,1.05359768,train,2016,11,60,5,10
2017-06,C_ID_7c31b13db7,1,3,0,0.55473757,train,2017,06,67,6,5
2017-05,C_ID_6703c86da6,2,3,1,0.10536836,train,2017,05,66,6,4
2017-10,C_ID_d66c9e3c8e,1,1,0,0.86789837,train,2017,10,71,6,9
2017-02,C_ID_2fbbaf6605,1,2,0,0.25780011,train,2017,02,63,6,1
2017-05,C_ID_ef875e4ee7,1,1,0,-0.25844329,train,2017,05,66,6,4
2016-05,C_ID_afb241c94e,1,2,0,1.18841231,train,2016,05,54,5,4
2016-02,C_ID_5273d9ce1f,1,2,0,-0.97375329,train,2016,02,51,5,1
2017-01,C_ID_9898d7aa47,4,2,1,0.19132521,train,2017,01,62,6,0
2015-11,C_ID_122efe06de,4,1,1,-2.94354322,train,2015,11,48,4,10
2013-08,C_ID_459624f2e7,2,3,1,1.21314899,train,2013,08,21,2,7
2016-08,C_ID_74b06bbb9f,2,3,1,1.53734448,train,2016,08,57,5,7
2015-04,C_ID_13bdae5ee4,2,1,1,-0.04683038,train,2015,04,41,4,3
2015-05,C_ID_65008df599,2,3,1,0.81557015,train,2015,05,42,4,4
2017-01,C_ID_46331ff6e5,1,3,0,0.74487414,train,2017,01,62,6,0
2017-02,C_ID_8b9ca248a1,3,1,0,1.05587911,train,2017,02,63,6,1
2017-07,C_ID_858c63c760,4,2,1,-1.05614857,train,2017,07,68,6,6
2017-10,C_ID_ed73967e23,1,3,0,-0.54063234,train,2017,10,71,6,9
2016-09,C_ID_443fa14714,4,2,1,-1.08161427,train,2016,09,58,5,8
2015-09,C_ID_71aec6b2fb,2,3,1,-1.27493703,train,2015,09,46,4,8
2016-01,C_ID_85965d4006,1,2,0,1.04666656,train,2016,01,50,5,0
2017-01,C_ID_568e1c04af,1,1,0,2.11389537,train,2017,01,62,6,0
2017-09,C_ID_6962c18f43,0,1,0,0.82349933,train,2017,09,70,6,8
2016-12,C_ID_cde5bdc811,2,2,1,-0.92745821,train,2016,12,61,5,11
2017-01,C_ID_6a4d3e9121,2,3,1,1.57820328,train,2017,01,62,6,0
2017-09,C_ID_7edb6559a5,2,1,1,3.76331374,train,2017,09,70,6,8
2016-08,C_ID_3c744e227b,2,3,1,-3.44648095,train,2016,08,57,5,7
2016-12,C_ID_4d508a0f69,2,2,1,-0.19345683,train,2016,12,61,5,11
2017-11,C_ID_1a4fbf387c,1,2,0,0.0,train,2017,11,72,6,10
2017-02,C_ID_e9e60f00e6,1,2,0,0.41300883,train,2017,02,63,6,1
2017-03,C_ID_92e148fca3,3,3,0,0.67200444,train,2017,03,64,6,2
2016-08,C_ID_4466c81a65,2,2,1,-3.08317604,train,2016,08,57,5,7
2017-07,C_ID_dd549aeb2e,2,3,1,0.60406942,train,2017,07,68,6,6
2017-01,C_ID_97457e46df,1,1,0,0.26449224,train,2017,01,62,6,0
2017-06,C_ID_f708ffe7eb,2,1,1,-0.76826835,train,2017,06,67,6,5
2017-01,C_ID_43beb4c5be,4,2,1,-2.19478192,train,2017,01,62,6,0
2016-08,C_ID_83dea7806f,2,3,1,-2.2456474,train,2016,08,57,5,7
2017-04,C_ID_9a8ccba8bc,3,1,0,1.14915098,train,2017,04,65,6,3
2016-06,C_ID_16dcf94a9a,3,2,0,0.26845729,train,2016,06,55,5,5
2016-01,C_ID_25c3839697,4,1,1,-0.60103189,train,2016,01,50,5,0
2015-05,C_ID_9bd6d553a5,4,1,1,2.18982456,train,2015,05,42,4,4
2015-11,C_ID_5436e2f2de,2,3,1,-0.24805899,train,2015,11,48,4,10
2017-10,C_ID_82483c7892,3,1,0,-0.62288776,train,2017,10,71,6,9
2017-11,C_ID_498373e30a,1,2,0,1.95897273,train,2017,11,72,6,10
2016-11,C_ID_92464c1973,0,3,0,-4.05061934,train,2016,11,60,5,10
2017-09,C_ID_9ff61a45f2,3,3,0,-1.25780511,train,2017,09,70,6,8
2017-09,C_ID_21e8056bce,4,1,1,-0.26187912,train,2017,09,70,6,8
2017-03,C_ID_18f0cb3d94,3,1,0,2.21160109,train,2017,03,64,6,2
2017-10,C_ID_1578cd4d31,1,1,0,-0.83403391,train,2017,10,71,6,9
2017-07,C_ID_0c2dc3dbdb,1,1,0,-0.18641849,train,2017,07,68,6,6
2017-09,C_ID_5994249c5a,3,3,0,-0.35004068,train,2017,09,70,6,8
2017-07,C_ID_d50a042f6c,2,1,1,0.37474942,train,2017,07,68,6,6
2017-01,C_ID_58740f9f32,2,1,1,-3.20635909,train,2017,01,62,6,0
2017-03,C_ID_59a9c7977b,2,3,1,2.22498981,train,2017,03,64,6,2
2017-11,C_ID_9300a2a019,1,1,0,0.11182732,train,2017,11,72,6,10
2017-04,C_ID_a98d3105ef,2,2,1,-1.07893671,train,2017,04,65,6,3
2016-04,C_ID_eb0a494e84,2,2,1,-0.37349273,train,2016,04,53,5,3
2017-09,C_ID_c9219d3558,1,1,0,-0.5635386,train,2017,09,70,6,8
2016-11,C_ID_cc75480402,4,2,1,-1.17937037,train,2016,11,60,5,10
2017-10,C_ID_6a9449bec8,1,3,0,-0.4642658,train,2017,10,71,6,9
2016-12,C_ID_19b2916b40,1,1,0,-6.93955373,train,2016,12,61,5,11
2016-09,C_ID_d58185e97e,1,2,0,1.08000901,train,2016,09,58,5,8
2016-05,C_ID_745e6e9057,2,1,1,1.47035694,train,2016,05,54,5,4
2017-11,C_ID_dbd9c2cd28,3,3,0,0.76573404,train,2017,11,72,6,10
2015-09,C_ID_1fe5b6ee51,2,3,1,0.1109058,train,2015,09,46,4,8
2015-08,C_ID_f00bbd8cff,2,3,1,0.6531705,train,2015,08,45,4,7
2016-12,C_ID_965ea6838b,2,1,1,0.49428343,train,2016,12,61,5,11
2016-12,C_ID_181f183074,1,2,0,6.48074982,train,2016,12,61,5,11
2017-08,C_ID_3bc5661124,0,1,0,-1.49033893,train,2017,08,69,6,7
2017-12,C_ID_23f2dfa4ac,2,1,1,-0.78851564,train,2017,12,73,6,11
2017-04,C_ID_80fca0f7b7,3,1,0,-2.31217695,train,2017,04,65,6,3
2016-09,C_ID_8535e4582a,1,2,0,-1.23029803,train,2016,09,58,5,8
2017-08,C_ID_4a812e44e0,1,2,0,0.16975155,train,2017,08,69,6,7
2017-01,C_ID_c222fda0f3,2,2,1,-0.41592322,train,2017,01,62,6,0
2017-05,C_ID_c4731b1623,1,1,0,0.96891394,train,2017,05,66,6,4
2016-03,C_ID_3b3a7ed7ab,4,1,1,2.30174873,train,2016,03,52,5,2
2016-02,C_ID_e7b266aa99,1,2,0,0.05365946,train,2016,02,51,5,1
2017-02,C_ID_61e545bb65,2,2,1,1.25213676,train,2017,02,63,6,1
2017-10,C_ID_e2a5640f78,4,1,1,0.04080586,train,2017,10,71,6,9
2016-09,C_ID_c787a2fe85,4,1,1,3.09299572,train,2016,09,58,5,8
2016-11,C_ID_047a40b7ac,3,2,0,-0.11417633,train,2016,11,60,5,10
2016-06,C_ID_ad9828ffbc,4,1,1,-0.68052597,train,2016,06,55,5,5
2016-11,C_ID_3718019302,4,2,1,5.04683824,train,2016,11,60,5,10
2017-09,C_ID_a87128c2de,4,1,1,0.22902255,train,2017,09,70,6,8
2016-11,C_ID_b39200452e,4,2,1,0.40087173,train,2016,11,60,5,10
2017-09,C_ID_a15f11fb2a,1,1,0,3.55456261,train,2017,09,70,6,8
2017-05,C_ID_c33a2d4f31,3,2,0,4.2089099,train,2017,05,66,6,4
2016-10,C_ID_6b8ef2143c,2,3,1,-0.96433222,train,2016,10,59,5,9
2016-10,C_ID_905bedc0a3,4,2,1,4.30677158,train,2016,10,59,5,9
2016-01,C_ID_6839f39370,2,3,1,-1.03899413,train,2016,01,50,5,0
2016-07,C_ID_cc73e22447,4,1,1,0.01525005,train,2016,07,56,5,6
2017-06,C_ID_fcb5f24bf4,4,1,1,0.04130955,train,2017,06,67,6,5
2017-09,C_ID_c8e0f15a68,1,2,0,0.04297314,train,2017,09,70,6,8
2017-06,C_ID_e10be03499,1,1,0,-0.58903113,train,2017,06,67,6,5
2017-03,C_ID_50aab35ec6,4,1,1,0.40207905,train,2017,03,64,6,2
2017-11,C_ID_2b63ef1a98,4,2,1,-0.23054588,train,2017,11,72,6,10
2017-09,C_ID_76ec217cce,1,1,0,-1.46228769,train,2017,09,70,6,8
2017-09,C_ID_2a96552e74,2,3,1,-0.16566466,train,2017,09,70,6,8
2017-02,C_ID_269f56ef95,2,2,1,-4.14905164,train,2017,02,63,6,1
2017-08,C_ID_84f787b6df,1,1,0,0.34384619,train,2017,08,69,6,7
2017-06,C_ID_165c1c02a9,4,2,1,1.64847614,train,2017,06,67,6,5
2017-01,C_ID_a02fd8a85d,1,1,0,-1.71238882,train,2017,01,62,6,0
2017-02,C_ID_026f0578be,2,3,1,1.49013473,train,2017,02,63,6,1
2017-04,C_ID_4bf7ba32c2,2,2,1,0.21358,train,2017,04,65,6,3
2017-04,C_ID_d406117f50,0,1,0,0.09679127,train,2017,04,65,6,3
2015-11,C_ID_970c97e2e8,2,1,1,0.25278388,train,2015,11,48,4,10
2015-02,C_ID_29516899e1,3,2,0,-0.75302412,train,2015,02,39,4,1
2017-09,C_ID_2d301800d3,2,1,1,0.10546476,train,2017,09,70,6,8
2017-10,C_ID_8c3a903b97,1,2,0,-0.127676,train,2017,10,71,6,9
2017-11,C_ID_94ba54d6ad,1,2,0,0.34201258,train,2017,11,72,6,10
2017-11,C_ID_fec8ce29a5,0,1,0,1.17159776,train,2017,11,72,6,10
2017-03,C_ID_76ebcf9847,2,2,1,-2.90580864,train,2017,03,64,6,2
2016-06,C_ID_54fc2f14fe,3,2,0,-0.44576364,train,2016,06,55,5,5
2016-06,C_ID_ce3670ed51,1,1,0,1.27936344,train,2016,06,55,5,5
2017-09,C_ID_7ad36f8b79,2,1,1,2.97002261,train,2017,09,70,6,8
2016-06,C_ID_2b104a86e5,2,2,1,-2.35433588,train,2016,06,55,5,5
2017-10,C_ID_7b8c823356,1,2,0,0.29558208,train,2017,10,71,6,9
2015-04,C_ID_c75a2e9daa,2,3,1,0.3113374,train,2015,04,41,4,3
2017-06,C_ID_83b2811f1c,2,2,1,-2.03258828,train,2017,06,67,6,5
2017-09,C_ID_b557e994f3,0,1,0,0.42173215,train,2017,09,70,6,8
2017-03,C_ID_3a0356f0a3,2,1,1,-4.32142784,train,2017,03,64,6,2
2016-08,C_ID_128d3c092c,3,2,0,2.51803251,train,2016,08,57,5,7
2017-11,C_ID_44870ae0d2,4,2,1,-1.41101262,train,2017,11,72,6,10
2017-10,C_ID_619accdded,0,1,0,0.09334925,train,2017,10,71,6,9
2015-04,C_ID_464c9c46af,2,1,1,1.26823778,train,2015,04,41,4,3
2017-06,C_ID_4e13d58976,2,2,1,-0.04802987,train,2017,06,67,6,5
2017-07,C_ID_e150a84fc7,1,2,0,0.01961078,train,2017,07,68,6,6
2017-07,C_ID_41f2fc8150,4,1,1,1.55378126,train,2017,07,68,6,6
2017-10,C_ID_5462345973,1,1,0,0.3976598,train,2017,10,71,6,9
2016-08,C_ID_7cd35d62a1,0,1,0,0.41563118,train,2016,08,57,5,7
2017-10,C_ID_b5952bb329,3,3,0,1.80228933,train,2017,10,71,6,9
2017-06,C_ID_10ce8fce25,3,1,0,2.8589268,train,2017,06,67,6,5
2017-07,C_ID_ec0230b45c,2,1,1,-0.40114176,train,2017,07,68,6,6
2017-10,C_ID_cfe71ec9f1,2,1,1,-1.69790011,train,2017,10,71,6,9
2016-05,C_ID_d4e301d978,1,2,0,0.33173826,train,2016,05,54,5,4
2017-08,C_ID_8465169d4a,2,1,1,-0.14343837,train,2017,08,69,6,7
2017-09,C_ID_889bd524dc,3,2,0,0.03131115,train,2017,09,70,6,8
2016-11,C_ID_b3e08c1573,1,2,0,1.36231248,train,2016,11,60,5,10
2016-12,C_ID_6847891b45,2,1,1,0.96360307,train,2016,12,61,5,11
2017-10,C_ID_f709db845c,2,1,1,0.03395147,train,2017,10,71,6,9
2017-08,C_ID_18dc937243,4,1,1,-0.2160839,train,2017,08,69,6,7
2016-11,C_ID_7b10d512b5,4,1,1,-2.09070567,train,2016,11,60,5,10
2015-09,C_ID_b7717e940c,1,2,0,-2.22722761,train,2015,09,46,4,8
2017-09,C_ID_562c4ba3fd,2,3,1,0.18992634,train,2017,09,70,6,8
2017-02,C_ID_e55f0a3ab0,4,1,1,-0.85986319,train,2017,02,63,6,1
2017-09,C_ID_efbd811b2d,1,1,0,0.40126333,train,2017,09,70,6,8
2017-03,C_ID_032ec41538,1,1,0,2.13694804,train,2017,03,64,6,2
2016-11,C_ID_59169bed9e,3,1,0,0.2159952,train,2016,11,60,5,10
2017-11,C_ID_878554b12b,3,2,0,0.72441014,train,2017,11,72,6,10
2017-03,C_ID_6c16014248,1,2,0,0.8627628,train,2017,03,64,6,2
2017-06,C_ID_40ffa4892d,4,2,1,-0.96063556,train,2017,06,67,6,5
2017-10,C_ID_c4ac156361,1,3,0,0.32752569,train,2017,10,71,6,9
2017-12,C_ID_2573db0257,1,3,0,0.31357301,train,2017,12,73,6,11
2016-09,C_ID_0ef852f411,3,2,0,-0.17889889,train,2016,09,58,5,8
2016-04,C_ID_adaa6a174c,2,1,1,1.44478484,train,2016,04,53,5,3
2017-09,C_ID_ae0e8e2852,2,1,1,-1.27717546,train,2017,09,70,6,8
2017-11,C_ID_89b984be94,2,1,1,-1.99218851,train,2017,11,72,6,10
2016-07,C_ID_891f0b05ab,3,2,0,-3.77772353,train,2016,07,56,5,6
2017-10,C_ID_504ff345f3,4,2,1,0.29403281,train,2017,10,71,6,9
2017-01,C_ID_b899f3c9d9,0,3,0,-2.54624396,train,2017,01,62,6,0
2015-06,C_ID_6f8d62426b,2,1,1,-0.82155838,train,2015,06,43,4,5
2016-11,C_ID_663972cba8,4,2,1,1.14181841,train,2016,11,60,5,10
2016-10,C_ID_687e3cc460,2,3,1,-0.2411937,train,2016,10,59,5,9
2017-09,C_ID_d4769bef78,2,2,1,-1.40296467,train,2017,09,70,6,8
2017-10,C_ID_11fa3713ba,4,1,1,-0.7127988,train,2017,10,71,6,9
2017-01,C_ID_b067fc30c9,4,2,1,-1.68113953,train,2017,01,62,6,0
2017-11,C_ID_0ec1448e66,2,1,1,-2.77784967,train,2017,11,72,6,10
2017-06,C_ID_8ec0c0eecb,2,1,1,-4.06246714,train,2017,06,67,6,5
2015-11,C_ID_ab2e4b1de9,1,2,0,-3.10622704,train,2015,11,48,4,10
2017-03,C_ID_eee43e2d8d,1,3,0,-5.84099915,train,2017,03,64,6,2
2017-03,C_ID_24baebc2ea,4,1,1,-0.23294042,train,2017,03,64,6,2
2017-05,C_ID_24329b9d36,1,1,0,-0.41603349,train,2017,05,66,6,4
2017-07,C_ID_e6bc308ffd,4,2,1,-0.22519336,train,2017,07,68,6,6
2017-06,C_ID_979537e8c4,2,2,1,0.82538791,train,2017,06,67,6,5
2017-09,C_ID_af7ca06f25,4,1,1,0.37235686,train,2017,09,70,6,8
2015-11,C_ID_e2e08ebcfa,2,3,1,0.09215591,train,2015,11,48,4,10
2017-07,C_ID_99f3b388f2,2,2,1,1.17572409,train,2017,07,68,6,6
2016-11,C_ID_070a418e19,2,3,1,3.54448539,train,2016,11,60,5,10
2017-10,C_ID_9a654f453a,1,1,0,-0.19160782,train,2017,10,71,6,9
2016-03,C_ID_6101cc42db,4,1,1,-0.37097874,train,2016,03,52,5,2
2017-07,C_ID_7ae616e866,3,3,0,0.07400058,train,2017,07,68,6,6
2016-08,C_ID_edeebb27c1,2,2,1,1.98743512,train,2016,08,57,5,7
2017-11,C_ID_4ffd813d89,2,1,1,-1.43829285,train,2017,11,72,6,10
2017-12,C_ID_f4524f8fd9,2,2,1,0.2094686,train,2017,12,73,6,11
2017-08,C_ID_a9cde4935e,4,2,1,1.16729881,train,2017,08,69,6,7
2017-11,C_ID_131ae1530b,0,1,0,-1.02291871,train,2017,11,72,6,10
2016-12,C_ID_9b3e2858d8,4,1,1,0.2855861,train,2016,12,61,5,11
2017-02,C_ID_40144c904f,3,1,0,0.18765063,train,2017,02,63,6,1
2017-08,C_ID_9a69296bbc,1,1,0,-0.37481767,train,2017,08,69,6,7
2016-12,C_ID_834fe8e628,1,2,0,-0.50858289,train,2016,12,61,5,11
2017-05,C_ID_b9a1db4f98,2,1,1,0.23510676,train,2017,05,66,6,4
2017-10,C_ID_1bddd38796,4,2,1,-1.03215636,train,2017,10,71,6,9
2017-08,C_ID_9fb476e90f,1,1,0,2.98862521,train,2017,08,69,6,7
2017-01,C_ID_0e73b32f9b,1,2,0,2.11714846,train,2017,01,62,6,0
2017-10,C_ID_87c72f123e,1,1,0,0.0687861,train,2017,10,71,6,9
2017-10,C_ID_19b8043b1b,4,1,1,0.13719851,train,2017,10,71,6,9
2017-02,C_ID_23c6a5c78f,2,2,1,-1.23931058,train,2017,02,63,6,1
2017-01,C_ID_8f88547b7a,3,2,0,0.0923041,train,2017,01,62,6,0
2017-05,C_ID_07d9f5b549,4,2,1,-2.16659529,train,2017,05,66,6,4
2017-08,C_ID_eb1a230412,3,1,0,0.58021391,train,2017,08,69,6,7
2017-02,C_ID_ce0e3315f5,2,2,1,3.65691315,train,2017,02,63,6,1
2017-07,C_ID_5f6ab79c08,3,1,0,-0.24888151,train,2017,07,68,6,6
2017-12,C_ID_1234424e69,4,2,1,0.7812834,train,2017,12,73,6,11
2017-06,C_ID_80f4156231,0,2,0,-0.19822846,train,2017,06,67,6,5
2017-09,C_ID_4c5589d57e,2,1,1,2.02104058,train,2017,09,70,6,8
2017-06,C_ID_3aaf185574,2,2,1,-0.76445707,train,2017,06,67,6,5
2017-07,C_ID_769dba2ca3,2,2,1,-33.21928095,train,2017,07,68,6,6
2015-06,C_ID_53784f7297,1,1,0,0.0,train,2015,06,43,4,5
2017-10,C_ID_1131502bb2,2,1,1,-1.84443534,train,2017,10,71,6,9
2017-12,C_ID_a155609ef2,2,2,1,-1.89707669,train,2017,12,73,6,11
2017-07,C_ID_97ea7df066,1,1,0,-0.1234302,train,2017,07,68,6,6
2017-08,C_ID_4b578a40b2,3,2,0,-0.22533512,train,2017,08,69,6,7
2016-04,C_ID_ce4e30eb4f,1,2,0,0.53387589,train,2016,04,53,5,3
2017-07,C_ID_1a9aeb2ec5,1,1,0,-0.12990175,train,2017,07,68,6,6
2017-03,C_ID_c097dafecd,2,2,1,-0.22445434,train,2017,03,64,6,2
2017-07,C_ID_9d1884b658,2,2,1,-2.96716881,train,2017,07,68,6,6
2017-05,C_ID_c786241993,2,2,1,-0.78969938,train,2017,05,66,6,4
2016-01,C_ID_d5e13defa9,1,2,0,2.9446762,train,2016,01,50,5,0
2017-07,C_ID_b7cdabbe06,1,3,0,1.28676999,train,2017,07,68,6,6
2017-03,C_ID_84eb26423b,2,2,1,1.5818797,train,2017,03,64,6,2
2017-04,C_ID_f13eb03acb,1,2,0,-1.58939073,train,2017,04,65,6,3
2015-08,C_ID_d907016eb0,1,2,0,1.61769171,train,2015,08,45,4,7
2017-10,C_ID_7979fc8d78,4,2,1,-2.28386082,train,2017,10,71,6,9
2017-06,C_ID_154743dbcb,1,1,0,1.88836183,train,2017,06,67,6,5
2017-09,C_ID_72423b0cbe,2,1,1,-0.18689365,train,2017,09,70,6,8
2017-08,C_ID_fc44ac89f9,3,1,0,1.37175405,train,2017,08,69,6,7
2017-10,C_ID_7cf1eca51c,4,1,1,0.4907488,train,2017,10,71,6,9
2017-09,C_ID_74dce13e9a,1,1,0,1.57654224,train,2017,09,70,6,8
2015-01,C_ID_6473885105,2,3,1,-0.37732964,train,2015,01,38,4,0
2017-08,C_ID_5cbbbc1b3b,1,1,0,-0.9354656,train,2017,08,69,6,7
2017-06,C_ID_29886d142a,2,2,1,-0.53429582,train,2017,06,67,6,5
2017-05,C_ID_d363df5791,1,1,0,-4.27716326,train,2017,05,66,6,4
2017-09,C_ID_526f7a3709,1,1,0,-0.29403687,train,2017,09,70,6,8
2015-12,C_ID_606753e53b,4,1,1,1.40858539,train,2015,12,49,4,11
2016-12,C_ID_259677f9dd,1,1,0,-0.51985707,train,2016,12,61,5,11
2017-10,C_ID_4dfd9a4c78,3,1,0,1.36128503,train,2017,10,71,6,9
2016-05,C_ID_325271bd1f,2,2,1,0.15625472,train,2016,05,54,5,4
2017-12,C_ID_ed95efd8a4,1,1,0,0.45556319,train,2017,12,73,6,11
2017-02,C_ID_1c951e36ab,2,3,1,1.7043764,train,2017,02,63,6,1
2017-07,C_ID_82e8922bad,2,2,1,-3.33371579,train,2017,07,68,6,6
2016-06,C_ID_d4fe04b2ba,2,2,1,-1.24663997,train,2016,06,55,5,5
2017-11,C_ID_1a4086af8e,2,3,1,0.00031226,train,2017,11,72,6,10
2017-01,C_ID_462b6fc3d7,1,2,0,3.77623682,train,2017,01,62,6,0
2017-09,C_ID_33276a8d71,4,1,1,1.77623158,train,2017,09,70,6,8
2017-09,C_ID_403743fcad,2,2,1,-2.41797508,train,2017,09,70,6,8
2017-05,C_ID_efba347874,2,1,1,-2.3709681,train,2017,05,66,6,4
2017-02,C_ID_e3d0747e07,1,2,0,0.64905366,train,2017,02,63,6,1
2015-07,C_ID_173c7d9170,2,3,1,-1.05088713,train,2015,07,44,4,6
2017-07,C_ID_8cf895a7c0,1,1,0,-0.21073798,train,2017,07,68,6,6
2017-09,C_ID_f5e445abee,4,1,1,0.32897769,train,2017,09,70,6,8
2017-09,C_ID_3efebeab88,2,1,1,0.40309104,train,2017,09,70,6,8
2016-08,C_ID_978d542542,1,2,0,-0.94609479,train,2016,08,57,5,7
2017-11,C_ID_c19f371fa2,2,1,1,-1.66847177,train,2017,11,72,6,10
2016-10,C_ID_ec45076aac,4,2,1,1.93091402,train,2016,10,59,5,9
2017-03,C_ID_a71a97b346,1,1,0,-0.87840551,train,2017,03,64,6,2
2017-05,C_ID_71af153420,3,3,0,0.5717593,train,2017,05,66,6,4
2015-12,C_ID_0011e63c0d,4,1,1,4.51435799,train,2015,12,49,4,11
2017-09,C_ID_158cf93609,2,1,1,-0.08876501,train,2017,09,70,6,8
2017-12,C_ID_4fcdfc4a7a,2,2,1,-0.61548134,train,2017,12,73,6,11
2017-12,C_ID_4f81d711b8,3,1,0,-0.79332931,train,2017,12,73,6,11
2017-04,C_ID_3a4f93cd2a,3,1,0,0.93158313,train,2017,04,65,6,3
2016-11,C_ID_0e0dadcdb4,0,1,0,1.64536574,train,2016,11,60,5,10
2016-05,C_ID_8b653983cb,3,2,0,1.86064342,train,2016,05,54,5,4
2017-10,C_ID_136200e8a7,1,1,0,-1.1048923,train,2017,10,71,6,9
2016-10,C_ID_179d521200,1,1,0,0.68013873,train,2016,10,59,5,9
2017-02,C_ID_47fc29ed29,2,2,1,-0.63823622,train,2017,02,63,6,1
2017-04,C_ID_dd8b665f3a,1,1,0,0.47996033,train,2017,04,65,6,3
2016-08,C_ID_90c348dde7,0,2,0,0.0,train,2016,08,57,5,7
2017-03,C_ID_a3f4414105,4,1,1,0.95761503,train,2017,03,64,6,2
2017-07,C_ID_b17a273e65,1,1,0,0.19966328,train,2017,07,68,6,6
2017-07,C_ID_024c860978,2,3,1,0.42135065,train,2017,07,68,6,6
2017-07,C_ID_e7e402de2c,4,2,1,1.1219427,train,2017,07,68,6,6
2014-05,C_ID_1604d71675,2,1,1,2.33398798,train,2014,05,30,3,4
2017-12,C_ID_4d97c22872,2,1,1,1.48878643,train,2017,12,73,6,11
2017-11,C_ID_789265b2d4,1,3,0,1.70789109,train,2017,11,72,6,10
2017-12,C_ID_e8af514bb7,3,1,0,-0.91580629,train,2017,12,73,6,11
2016-09,C_ID_b2d8e1e459,1,2,0,-0.42213237,train,2016,09,58,5,8
2016-10,C_ID_9f3a248daa,2,2,1,-3.48017076,train,2016,10,59,5,9
2017-04,C_ID_ef16ad0566,4,2,1,-0.12826087,train,2017,04,65,6,3
2017-09,C_ID_575ddb7475,2,1,1,1.11203466,train,2017,09,70,6,8
2017-05,C_ID_32c395b9c2,4,1,1,-3.931163,train,2017,05,66,6,4
2017-01,C_ID_fe230505be,0,3,0,-4.01850955,train,2017,01,62,6,0
2017-11,C_ID_a5635f8040,1,3,0,0.45482118,train,2017,11,72,6,10
2016-11,C_ID_9750e38f33,4,1,1,0.14803204,train,2016,11,60,5,10
2017-02,C_ID_e561631388,4,2,1,0.85858146,train,2017,02,63,6,1
2017-09,C_ID_f6b8dcdd2a,1,1,0,-0.20553211,train,2017,09,70,6,8
2016-08,C_ID_bc14f15959,2,2,1,-33.21928095,train,2016,08,57,5,7
2016-02,C_ID_debba66ef0,1,2,0,0.94940385,train,2016,02,51,5,1
2017-02,C_ID_950c1363b4,1,2,0,-0.44625844,train,2017,02,63,6,1
2017-04,C_ID_5080e0b19e,1,2,0,-0.14304601,train,2017,04,65,6,3
2017-09,C_ID_9adb9dcbde,1,1,0,-1.30129614,train,2017,09,70,6,8
2017-04,C_ID_e95cc1ef4e,1,2,0,-0.38006988,train,2017,04,65,6,3
2014-03,C_ID_343d37879d,2,1,1,-1.30689691,train,2014,03,28,3,2
2016-11,C_ID_1d4312f32b,3,1,0,-0.36494707,train,2016,11,60,5,10
2017-09,C_ID_823771319e,1,1,0,0.11687335,train,2017,09,70,6,8
2017-12,C_ID_e5b969e8a1,2,1,1,-2.47184385,train,2017,12,73,6,11
2017-01,C_ID_bf0c63498d,4,1,1,0.96855478,train,2017,01,62,6,0
2017-09,C_ID_f50325273d,3,1,0,-0.58309534,train,2017,09,70,6,8
2016-11,C_ID_921a623136,1,2,0,-4.23365941,train,2016,11,60,5,10
2014-10,C_ID_a3ee50a169,2,3,1,1.20576246,train,2014,10,35,3,9
2017-07,C_ID_673d308123,0,1,0,-5.2680788,train,2017,07,68,6,6
2017-08,C_ID_a21c08138f,3,3,0,-0.78928877,train,2017,08,69,6,7
2017-01,C_ID_f7a60931b5,0,2,0,-1.15713741,train,2017,01,62,6,0
2016-10,C_ID_c76e413145,4,2,1,-1.17159399,train,2016,10,59,5,9
2017-05,C_ID_6b6300633e,1,1,0,-5.65770749,train,2017,05,66,6,4
2017-08,C_ID_8ad3d8cb53,1,1,0,0.17830105,train,2017,08,69,6,7
2017-11,C_ID_d246b32820,4,1,1,-0.14602292,train,2017,11,72,6,10
2017-06,C_ID_9c634256d4,3,1,0,-1.14901814,train,2017,06,67,6,5
2016-11,C_ID_08761b4b10,1,2,0,2.55885249,train,2016,11,60,5,10
2017-05,C_ID_d7c9ffd5a3,2,1,1,0.44210345,train,2017,05,66,6,4
2016-05,C_ID_3f411329ae,1,2,0,-0.08984566,train,2016,05,54,5,4
2017-04,C_ID_3836dfeb9b,2,3,1,0.1288477,train,2017,04,65,6,3
2017-04,C_ID_66feb6fc9b,1,1,0,0.3958684,train,2017,04,65,6,3
2017-12,C_ID_01fab39d89,2,1,1,1.41378015,train,2017,12,73,6,11
2017-03,C_ID_ed20224eda,1,2,0,1.90072724,train,2017,03,64,6,2
2014-04,C_ID_4c19ec681b,2,3,1,-2.23454821,train,2014,04,29,3,3
2017-03,C_ID_2309e09c67,2,2,1,-2.27873161,train,2017,03,64,6,2
